State,Year,Month,TelehealthType,ServiceType,ServiceCount,RatePer1000Beneficiaries,DataQuality
Pennsylvania,2020,202007,Remote patient monitoring,All, 46 ,0,
Pennsylvania,2020,202007,Store and forward,All, 246 ,0,
Pennsylvania,2020,202008,Live audio/video,All," 236,408 ",73.9,
Pennsylvania,2020,202008,Other telehealth,All," 4,173 ",1.3,
Pennsylvania,2020,202008,Remote patient monitoring,All, 69 ,0,
Pennsylvania,2020,202008,Store and forward,All, 187 ,0,
Pennsylvania,2020,202009,Live audio/video,All," 290,598 ",89.9,
Pennsylvania,2020,202009,Other telehealth,All," 3,747 ",1.2,
Pennsylvania,2020,202009,Remote patient monitoring,All, 63 ,0,
Pennsylvania,2020,202009,Store and forward,All, 184 ,0,
Pennsylvania,2020,202010,Live audio/video,All," 300,975 ",92.1,
Pennsylvania,2020,202010,Other telehealth,All," 3,328 ",1.0,
Pennsylvania,2020,202010,Remote patient monitoring,All, 71 ,0,
Pennsylvania,2020,202010,Store and forward,All, 220 ,0,
Pennsylvania,2020,202011,Live audio/video,All," 318,174 ",96.4,
Pennsylvania,2020,202011,Other telehealth,All," 3,907 ",1.2,
Pennsylvania,2020,202011,Remote patient monitoring,All, 95 ,0,
Pennsylvania,2020,202011,Store and forward,All, 283 ,0,
Pennsylvania,2020,202012,Live audio/video,All," 417,712 ",125.5,
Pennsylvania,2020,202012,Other telehealth,All," 3,390 ",1.0,
Pennsylvania,2020,202012,Remote patient monitoring,All, 68 ,0,
Pennsylvania,2020,202012,Store and forward,All, 286 ,0,
Pennsylvania,2021,202101,Live audio/video,All," 398,895 ",118.9,
Pennsylvania,2021,202101,Other telehealth,All," 2,430 ",0.7,
Pennsylvania,2021,202101,Remote patient monitoring,All, 65 ,0,
Pennsylvania,2021,202101,Store and forward,All, 286 ,0,
Pennsylvania,2021,202102,Live audio/video,All," 400,246 ",118.8,
Pennsylvania,2021,202102,Other telehealth,All," 3,385 ",1.0,
Pennsylvania,2021,202102,Remote patient monitoring,All, 86 ,0,
Pennsylvania,2021,202102,Store and forward,All, 289 ,0,
Pennsylvania,2021,202103,Live audio/video,All," 486,057 ",143.3,
Pennsylvania,2021,202103,Other telehealth,All," 1,766 ",0.5,
Pennsylvania,2021,202103,Remote patient monitoring,All, 104 ,0,
Pennsylvania,2021,202103,Store and forward,All, 307 ,0,
Pennsylvania,2021,202104,Live audio/video,All," 446,451 ",131.0,
Pennsylvania,2021,202104,Other telehealth,All," 1,801 ",0.5,
Pennsylvania,2021,202104,Remote patient monitoring,All, 111 ,0,
Pennsylvania,2021,202104,Store and forward,All, 277 ,0,
Pennsylvania,2021,202105,Live audio/video,All," 387,807 ",113.4,
Pennsylvania,2021,202105,Other telehealth,All," 1,479 ",0,
Pennsylvania,2021,202105,Remote patient monitoring,All, 160 ,0,
Pennsylvania,2021,202105,Store and forward,All, 211 ,0,
Pennsylvania,2021,202106,Live audio/video,All," 365,969 ",106.5,
Pennsylvania,2021,202106,Other telehealth,All, 984 ,0,
Pennsylvania,2021,202106,Remote patient monitoring,All, 146 ,0,
Pennsylvania,2021,202106,Store and forward,All, 231 ,0,
Pennsylvania,2021,202107,Live audio/video,All," 318,892 ",92.3,
Pennsylvania,2021,202107,Other telehealth,All, 818 ,0,
Pennsylvania,2021,202107,Remote patient monitoring,All, 178 ,0,
Pennsylvania,2021,202107,Store and forward,All, 173 ,0,
Pennsylvania,2021,202108,Live audio/video,All," 319,265 ",91.9,
Pennsylvania,2021,202108,Other telehealth,All, 928 ,0,
Pennsylvania,2021,202108,Remote patient monitoring,All, 157 ,0,
Pennsylvania,2021,202108,Store and forward,All, 208 ,0,
Pennsylvania,2021,202109,Live audio/video,All," 334,644 ",95.8,
Pennsylvania,2021,202109,Other telehealth,All," 1,359 ",0,
Pennsylvania,2021,202109,Remote patient monitoring,All, 148 ,0,
Pennsylvania,2021,202109,Store and forward,All, 189 ,0,
Pennsylvania,2021,202110,Live audio/video,All," 363,812 ",103.5,
Pennsylvania,2021,202110,Other telehealth,All," 1,279 ",0,
Pennsylvania,2021,202110,Remote patient monitoring,All, 198 ,0,
Pennsylvania,2021,202110,Store and forward,All, 146 ,0,
Pennsylvania,2021,202111,Live audio/video,All," 366,516 ",103.7,
Pennsylvania,2021,202111,Other telehealth,All," 1,208 ",0,
Pennsylvania,2021,202111,Remote patient monitoring,All, 196 ,0,
Pennsylvania,2021,202111,Store and forward,All, 160 ,0,
Pennsylvania,2021,202112,Live audio/video,All," 373,913 ",105.3,
Pennsylvania,2021,202112,Other telehealth,All," 2,182 ",0.6,
Pennsylvania,2021,202112,Remote patient monitoring,All, 201 ,0,
Pennsylvania,2021,202112,Store and forward,All, 162 ,0,
Pennsylvania,2022,202201,Live audio/video,All," 463,173 ",125.4,
Pennsylvania,2022,202201,Other telehealth,All," 3,051 ",0.8,
Pennsylvania,2022,202201,Remote patient monitoring,All, 123 ,0,
Pennsylvania,2022,202201,Store and forward,All, 314 ,0,
Pennsylvania,2022,202202,Live audio/video,All," 382,970 ",103.3,
Pennsylvania,2022,202202,Other telehealth,All," 1,466 ",0,
Pennsylvania,2022,202202,Remote patient monitoring,All, 90 ,0,
Pennsylvania,2022,202202,Store and forward,All, 195 ,0,
Pennsylvania,2022,202203,Live audio/video,All," 411,491 ",110.5,
Pennsylvania,2022,202203,Other telehealth,All," 1,496 ",0,
Pennsylvania,2022,202203,Remote patient monitoring,All, 120 ,0,
Pennsylvania,2022,202203,Store and forward,All, 234 ,0,
Pennsylvania,2022,202204,Live audio/video,All," 327,448 ",87.7,
Pennsylvania,2022,202204,Other telehealth,All," 1,143 ",0,
Pennsylvania,2022,202204,Remote patient monitoring,All, 89 ,0,
Pennsylvania,2022,202204,Store and forward,All, 162 ,0,
Pennsylvania,2022,202205,Live audio/video,All," 336,289 ",89.8,
Pennsylvania,2022,202205,Other telehealth,All," 1,294 ",0,
Pennsylvania,2022,202205,Remote patient monitoring,All, 100 ,0,
Pennsylvania,2022,202205,Store and forward,All, 181 ,0,
Pennsylvania,2022,202206,Live audio/video,All," 321,863 ",85.6,
Pennsylvania,2022,202206,Other telehealth,All," 1,080 ",0,
Pennsylvania,2022,202206,Remote patient monitoring,All, 103 ,0,
Pennsylvania,2022,202206,Store and forward,All, 178 ,0,
Pennsylvania,2022,202207,Live audio/video,All," 277,768 ",73.7,
Pennsylvania,2022,202207,Other telehealth,All, 938 ,0,
Pennsylvania,2022,202207,Remote patient monitoring,All, 105 ,0,
Pennsylvania,2022,202207,Store and forward,All, 160 ,0,
Pennsylvania,2022,202208,Live audio/video,All," 306,169 ",80.8,
Pennsylvania,2022,202208,Other telehealth,All," 1,041 ",0,
Pennsylvania,2022,202208,Remote patient monitoring,All, 97 ,0,
Pennsylvania,2022,202208,Store and forward,All, 157 ,0,
Pennsylvania,2022,202209,Live audio/video,All," 254,814 ",67.0,
Pennsylvania,2022,202209,Other telehealth,All," 1,057 ",0,
Pennsylvania,2022,202209,Remote patient monitoring,All, 108 ,0,
Pennsylvania,2022,202209,Store and forward,All, 170 ,0,
Pennsylvania,2022,202210,Live audio/video,All," 240,935 ",63.1,
Pennsylvania,2022,202210,Other telehealth,All," 1,119 ",0,
Pennsylvania,2022,202210,Remote patient monitoring,All, 142 ,0,
Pennsylvania,2022,202210,Store and forward,All, 190 ,0,
Pennsylvania,2022,202211,Live audio/video,All," 231,124 ",60.2,
Pennsylvania,2022,202211,Other telehealth,All," 1,208 ",0,
Pennsylvania,2022,202211,Remote patient monitoring,All, 141 ,0,
Pennsylvania,2022,202211,Store and forward,All, 194 ,0,
Pennsylvania,2022,202212,Live audio/video,All," 222,827 ",57.8,
Pennsylvania,2022,202212,Other telehealth,All," 1,387 ",0,
Pennsylvania,2022,202212,Remote patient monitoring,All, 142 ,0,
Pennsylvania,2022,202212,Store and forward,All, 218 ,0,
Puerto Rico,2018,201801,Live audio/video,All, 55 ,0,Unusable
Puerto Rico,2018,201801,Other telehealth,All, -   ,0,Unusable
Puerto Rico,2018,201801,Remote patient monitoring,All, DS ,DS,Unusable
Puerto Rico,2018,201801,Store and forward,All, -   ,0,Unusable
Puerto Rico,2018,201802,Live audio/video,All, 115 ,0,
Puerto Rico,2018,201802,Other telehealth,All, -   ,0,
Puerto Rico,2018,201802,Remote patient monitoring,All, DS ,DS,
Puerto Rico,2018,201802,Store and forward,All, -   ,0,
Puerto Rico,2018,201803,Live audio/video,All, 140 ,0,
Puerto Rico,2018,201803,Other telehealth,All, -   ,0,
Puerto Rico,2018,201803,Remote patient monitoring,All, -   ,0,
Puerto Rico,2018,201803,Store and forward,All, -   ,0,
Puerto Rico,2018,201804,Live audio/video,All, 126 ,0,
Puerto Rico,2018,201804,Other telehealth,All, -   ,0,
Puerto Rico,2018,201804,Remote patient monitoring,All, -   ,0,
Puerto Rico,2018,201804,Store and forward,All, -   ,0,
Puerto Rico,2018,201805,Live audio/video,All, 156 ,0,
Puerto Rico,2018,201805,Other telehealth,All, -   ,0,
Puerto Rico,2018,201805,Remote patient monitoring,All, DS ,DS,
Puerto Rico,2018,201805,Store and forward,All, -   ,0,
Puerto Rico,2018,201806,Live audio/video,All, 435 ,0,
Puerto Rico,2018,201806,Other telehealth,All, -   ,0,
Puerto Rico,2018,201806,Remote patient monitoring,All, -   ,0,
Puerto Rico,2018,201806,Store and forward,All, -   ,0,
Puerto Rico,2018,201807,Live audio/video,All, 113 ,0,
Puerto Rico,2018,201807,Other telehealth,All, DS ,DS,
Puerto Rico,2018,201807,Remote patient monitoring,All, -   ,0,
Puerto Rico,2018,201807,Store and forward,All, -   ,0,
Puerto Rico,2018,201808,Live audio/video,All, 134 ,0,
Puerto Rico,2018,201808,Other telehealth,All, -   ,0,
Puerto Rico,2018,201808,Remote patient monitoring,All, DS ,DS,
Puerto Rico,2018,201808,Store and forward,All, -   ,0,
Puerto Rico,2018,201809,Live audio/video,All, 198 ,0,
Puerto Rico,2018,201809,Other telehealth,All, -   ,0,
Puerto Rico,2018,201809,Remote patient monitoring,All, -   ,0,
Puerto Rico,2018,201809,Store and forward,All, -   ,0,
Puerto Rico,2018,201810,Live audio/video,All, 158 ,0,
Puerto Rico,2018,201810,Other telehealth,All, -   ,0,
Puerto Rico,2018,201810,Remote patient monitoring,All, -   ,0,
Puerto Rico,2018,201810,Store and forward,All, -   ,0,
Puerto Rico,2018,201811,Live audio/video,All, 97 ,0,
Puerto Rico,2018,201811,Other telehealth,All, -   ,0,
Puerto Rico,2018,201811,Remote patient monitoring,All, DS ,DS,
Puerto Rico,2018,201811,Store and forward,All, -   ,0,
Puerto Rico,2018,201812,Live audio/video,All, 120 ,0,
Puerto Rico,2018,201812,Other telehealth,All, -   ,0,
Puerto Rico,2018,201812,Remote patient monitoring,All, 253 ,0,
Puerto Rico,2018,201812,Store and forward,All, -   ,0,
Puerto Rico,2019,201901,Live audio/video,All, 194 ,0,
Puerto Rico,2019,201901,Other telehealth,All, -   ,0,
Puerto Rico,2019,201901,Remote patient monitoring,All, 761 ,0.6,
Puerto Rico,2019,201901,Store and forward,All, -   ,0,
Puerto Rico,2019,201902,Live audio/video,All, 306 ,0,
Puerto Rico,2019,201902,Other telehealth,All, DS ,DS,
Puerto Rico,2019,201902,Remote patient monitoring,All, 885 ,0.7,
Puerto Rico,2019,201902,Store and forward,All, -   ,0,
Puerto Rico,2019,201903,Live audio/video,All, 448 ,0,
Puerto Rico,2019,201903,Other telehealth,All, DS ,DS,
Puerto Rico,2019,201903,Remote patient monitoring,All, 832 ,0.6,
Puerto Rico,2019,201903,Store and forward,All, -   ,0,
Puerto Rico,2019,201904,Live audio/video,All, 470 ,0,
Puerto Rico,2019,201904,Other telehealth,All, -   ,0,
Puerto Rico,2019,201904,Remote patient monitoring,All, 248 ,0,
Puerto Rico,2019,201904,Store and forward,All, -   ,0,
Puerto Rico,2019,201905,Live audio/video,All, 513 ,0,
Puerto Rico,2019,201905,Other telehealth,All, -   ,0,
Puerto Rico,2019,201905,Remote patient monitoring,All, 554 ,0,
Puerto Rico,2019,201905,Store and forward,All, -   ,0,
Puerto Rico,2019,201906,Live audio/video,All, 434 ,0,
Puerto Rico,2019,201906,Other telehealth,All, DS ,DS,
Puerto Rico,2019,201906,Remote patient monitoring,All, 903 ,0.7,
Puerto Rico,2019,201906,Store and forward,All, -   ,0,
Puerto Rico,2019,201907,Live audio/video,All, 433 ,0,
Puerto Rico,2019,201907,Other telehealth,All, -   ,0,
Puerto Rico,2019,201907,Remote patient monitoring,All, 978 ,0.8,
Puerto Rico,2019,201907,Store and forward,All, -   ,0,
Puerto Rico,2019,201908,Live audio/video,All, 593 ,0.5,
Puerto Rico,2019,201908,Other telehealth,All, -   ,0,
Puerto Rico,2019,201908,Remote patient monitoring,All, 982 ,0.8,
Puerto Rico,2019,201908,Store and forward,All, -   ,0,
Puerto Rico,2019,201909,Live audio/video,All, 601 ,0.5,
Puerto Rico,2019,201909,Other telehealth,All, -   ,0,
Puerto Rico,2019,201909,Remote patient monitoring,All, 966 ,0.8,
Puerto Rico,2019,201909,Store and forward,All, -   ,0,
Puerto Rico,2019,201910,Live audio/video,All, 599 ,0.5,
Puerto Rico,2019,201910,Other telehealth,All, -   ,0,
Puerto Rico,2019,201910,Remote patient monitoring,All," 1,041 ",0.8,
Puerto Rico,2019,201910,Store and forward,All, -   ,0,
Puerto Rico,2019,201911,Live audio/video,All, 535 ,0,
Puerto Rico,2019,201911,Other telehealth,All, DS ,DS,
Puerto Rico,2019,201911,Remote patient monitoring,All, 933 ,0.7,
Puerto Rico,2019,201911,Store and forward,All, -   ,0,
Puerto Rico,2019,201912,Live audio/video,All, 484 ,0,
Puerto Rico,2019,201912,Other telehealth,All, DS ,DS,
Puerto Rico,2019,201912,Remote patient monitoring,All," 1,039 ",0.8,
Puerto Rico,2019,201912,Store and forward,All, -   ,0,
Puerto Rico,2020,202001,Live audio/video,All, 694 ,0.6,
Puerto Rico,2020,202001,Other telehealth,All, DS ,DS,
Puerto Rico,2020,202001,Remote patient monitoring,All, 925 ,0.7,
Puerto Rico,2020,202001,Store and forward,All, -   ,0,
Puerto Rico,2020,202002,Live audio/video,All, 978 ,0.8,
Puerto Rico,2020,202002,Other telehealth,All, 22 ,0,
Puerto Rico,2020,202002,Remote patient monitoring,All, 836 ,0.7,
Puerto Rico,2020,202002,Store and forward,All, DS ,DS,
Puerto Rico,2020,202003,Live audio/video,All," 30,613 ",24.8,
Puerto Rico,2020,202003,Other telehealth,All," 6,372 ",5.2,
Puerto Rico,2020,202003,Remote patient monitoring,All, 886 ,0.7,
Puerto Rico,2020,202003,Store and forward,All, 110 ,0,
Puerto Rico,2020,202004,Live audio/video,All," 113,486 ",91.8,
Puerto Rico,2020,202004,Other telehealth,All," 16,393 ",13.3,
Puerto Rico,2020,202004,Remote patient monitoring,All, 767 ,0.6,
Puerto Rico,2020,202004,Store and forward,All, 359 ,0,
Puerto Rico,2020,202005,Live audio/video,All," 112,050 ",89.7,
Puerto Rico,2020,202005,Other telehealth,All," 10,461 ",8.4,
Puerto Rico,2020,202005,Remote patient monitoring,All, 805 ,0.6,
Puerto Rico,2020,202005,Store and forward,All, 553 ,0,
Puerto Rico,2020,202006,Live audio/video,All," 118,938 ",94.3,
Puerto Rico,2020,202006,Other telehealth,All," 7,884 ",6.2,
Puerto Rico,2020,202006,Remote patient monitoring,All, 825 ,0.7,
Puerto Rico,2020,202006,Store and forward,All, 419 ,0,
Puerto Rico,2020,202007,Live audio/video,All," 111,972 ",88.0,
Puerto Rico,2020,202007,Other telehealth,All," 8,320 ",6.5,
Puerto Rico,2020,202007,Remote patient monitoring,All, 823 ,0.6,
Puerto Rico,2020,202007,Store and forward,All, 361 ,0,
Puerto Rico,2020,202008,Live audio/video,All," 117,877 ",92.0,
Puerto Rico,2020,202008,Other telehealth,All," 5,616 ",4.4,
Puerto Rico,2020,202008,Remote patient monitoring,All, 871 ,0.7,
Puerto Rico,2020,202008,Store and forward,All, 403 ,0,
Puerto Rico,2020,202009,Live audio/video,All," 133,814 ",103.7,
Puerto Rico,2020,202009,Other telehealth,All," 4,533 ",3.5,
Puerto Rico,2020,202009,Remote patient monitoring,All, 875 ,0.7,
Puerto Rico,2020,202009,Store and forward,All, 392 ,0,
Puerto Rico,2020,202010,Live audio/video,All," 126,583 ",97.4,
Puerto Rico,2020,202010,Other telehealth,All," 4,828 ",3.7,
Puerto Rico,2020,202010,Remote patient monitoring,All," 1,067 ",0.8,
Puerto Rico,2020,202010,Store and forward,All, 410 ,0,
Puerto Rico,2020,202011,Live audio/video,All," 113,541 ",78.7,
Puerto Rico,2020,202011,Other telehealth,All," 4,612 ",3.2,
Puerto Rico,2020,202011,Remote patient monitoring,All, 998 ,0.7,
Puerto Rico,2020,202011,Store and forward,All, 302 ,0,
Puerto Rico,2020,202012,Live audio/video,All," 135,407 ",93.2,
Puerto Rico,2020,202012,Other telehealth,All," 6,553 ",4.5,
Puerto Rico,2020,202012,Remote patient monitoring,All," 1,105 ",0.8,
Puerto Rico,2020,202012,Store and forward,All, 412 ,0,
Puerto Rico,2021,202101,Live audio/video,All," 98,096 ",66.8,
Puerto Rico,2021,202101,Other telehealth,All," 4,242 ",2.9,
Puerto Rico,2021,202101,Remote patient monitoring,All, 902 ,0.6,
Puerto Rico,2021,202101,Store and forward,All, 239 ,0,
Puerto Rico,2021,202102,Live audio/video,All," 101,482 ",68.5,
Puerto Rico,2021,202102,Other telehealth,All," 3,764 ",2.5,
Puerto Rico,2021,202102,Remote patient monitoring,All, 671 ,0.5,
Puerto Rico,2021,202102,Store and forward,All, 256 ,0,
Puerto Rico,2021,202103,Live audio/video,All," 119,795 ",80.3,
Puerto Rico,2021,202103,Other telehealth,All," 4,199 ",2.8,
Puerto Rico,2021,202103,Remote patient monitoring,All, DS ,DS,
Puerto Rico,2021,202103,Store and forward,All, 586 ,0,
Puerto Rico,2021,202104,Live audio/video,All," 108,961 ",72.7,
Puerto Rico,2021,202104,Other telehealth,All," 4,192 ",2.8,
Puerto Rico,2021,202104,Remote patient monitoring,All, DS ,DS,
Puerto Rico,2021,202104,Store and forward,All, 612 ,0,
Puerto Rico,2021,202105,Live audio/video,All," 90,266 ",60.0,
Puerto Rico,2021,202105,Other telehealth,All," 3,725 ",2.5,
Puerto Rico,2021,202105,Remote patient monitoring,All, DS ,DS,
Puerto Rico,2021,202105,Store and forward,All, 500 ,0,
Puerto Rico,2021,202106,Live audio/video,All," 85,203 ",56.5,
Puerto Rico,2021,202106,Other telehealth,All," 3,887 ",2.6,
Puerto Rico,2021,202106,Remote patient monitoring,All, DS ,DS,
Puerto Rico,2021,202106,Store and forward,All, 307 ,0,
Puerto Rico,2021,202107,Live audio/video,All," 72,932 ",48.2,
Puerto Rico,2021,202107,Other telehealth,All," 2,820 ",1.9,
Puerto Rico,2021,202107,Remote patient monitoring,All, -   ,0,
Puerto Rico,2021,202107,Store and forward,All, 365 ,0,
Puerto Rico,2021,202108,Live audio/video,All," 87,104 ",57.3,
Puerto Rico,2021,202108,Other telehealth,All," 2,962 ",1.9,
Puerto Rico,2021,202108,Remote patient monitoring,All, -   ,0,
Puerto Rico,2021,202108,Store and forward,All, 635 ,0,
Puerto Rico,2021,202109,Live audio/video,All," 69,286 ",45.4,
Puerto Rico,2021,202109,Other telehealth,All," 2,342 ",1.5,
Puerto Rico,2021,202109,Remote patient monitoring,All, DS ,DS,
Puerto Rico,2021,202109,Store and forward,All, 476 ,0,
Puerto Rico,2021,202110,Live audio/video,All," 49,801 ",32.6,
Puerto Rico,2021,202110,Other telehealth,All," 2,245 ",1.5,
Puerto Rico,2021,202110,Remote patient monitoring,All, DS ,DS,
Puerto Rico,2021,202110,Store and forward,All, 103 ,0,
Puerto Rico,2021,202111,Live audio/video,All," 40,112 ",26.2,
Puerto Rico,2021,202111,Other telehealth,All," 1,861 ",1.2,
Puerto Rico,2021,202111,Remote patient monitoring,All, DS ,DS,
Puerto Rico,2021,202111,Store and forward,All, 100 ,0,
Puerto Rico,2021,202112,Live audio/video,All," 28,826 ",18.8,
Puerto Rico,2021,202112,Other telehealth,All," 1,204 ",0.8,
Puerto Rico,2021,202112,Remote patient monitoring,All, DS ,DS,
Puerto Rico,2021,202112,Store and forward,All, 42 ,0,
Puerto Rico,2022,202201,Live audio/video,All," 25,615 ",16.7,
Puerto Rico,2022,202201,Other telehealth,All," 1,298 ",0.8,
Puerto Rico,2022,202201,Remote patient monitoring,All, 17 ,0,
Puerto Rico,2022,202201,Store and forward,All, 35 ,0,
Puerto Rico,2022,202202,Live audio/video,All," 25,158 ",16.3,
Puerto Rico,2022,202202,Other telehealth,All," 1,515 ",1.0,
Puerto Rico,2022,202202,Remote patient monitoring,All, DS ,DS,
Puerto Rico,2022,202202,Store and forward,All, 40 ,0,
Puerto Rico,2022,202203,Live audio/video,All," 29,460 ",19.1,
Puerto Rico,2022,202203,Other telehealth,All," 1,745 ",1.1,
Puerto Rico,2022,202203,Remote patient monitoring,All, DS ,DS,
Puerto Rico,2022,202203,Store and forward,All, 65 ,0,
Puerto Rico,2022,202204,Live audio/video,All," 25,937 ",16.8,
